Fecha,Usd_blue,Usd_oficial,Var_Por,econ,bcra,misc,pres,fina,trea
2007-08-20,3.205,0.0,0.0,Miguel Peirano,Hernán Martín Pérez Redrado,Intervención del INDEC,Sin Dato,Sin Dato,Sin Dato
2007-08-21,3.1975,3.16,1.1867,Miguel Peirano,Hernán Martín Pérez Redrado,Intervención del INDEC,Sin Dato,Sin Dato,Sin Dato
2007-08-22,3.2075,3.16,1.5032,Miguel Peirano,Hernán Martín Pérez Redrado,Intervención del INDEC,Sin Dato,Sin Dato,Sin Dato
2007-08-23,3.23,3.17,1.8927,Miguel Peirano,Hernán Martín Pérez Redrado,Intervención del INDEC,Sin Dato,Sin Dato,Sin Dato
2007-08-24,3.2275,3.17,1.8139,Miguel Peirano,Hernán Martín Pérez Redrado,Intervención del INDEC,Sin Dato,Sin Dato,Sin Dato
2007-08-27,3.2275,3.17,1.8139,Miguel Peirano,Hernán Martín Pérez Redrado,Intervención del INDEC,Sin Dato,Sin Dato,Sin Dato
2007-08-28,3.2275,3.17,1.8139,Miguel Peirano,Hernán Martín Pérez Redrado,Intervención del INDEC,Sin Dato,Sin Dato,Sin Dato
2007-08-29,3.2375,3.16,2.4525,Miguel Peirano,Hernán Martín Pérez Redrado,Intervención del INDEC,Sin Dato,Sin Dato,Sin Dato
2007-08-30,3.2325,3.16,2.2943,Miguel Peirano,Hernán Martín Pérez Redrado,Intervención del INDEC,Sin Dato,Sin Dato,Sin Dato
2007-08-31,3.22,3.16,1.8987,Miguel Peirano,Hernán Martín Pérez Redrado,Intervención del INDEC,Sin Dato,Sin Dato,Sin Dato
2007-09-03,3.215,3.16,1.7405,Miguel Peirano,Hernán Martín Pérez Redrado,Intervención del INDEC,Sin Dato,Sin Dato,Sin Dato
2007-09-04,3.22,3.16,1.8987,Miguel Peirano,Hernán Martín Pérez Redrado,Intervención del INDEC,Sin Dato,Sin Dato,Sin Dato
2007-09-05,3.2175,3.17,1.4984,Miguel Peirano,Hernán Martín Pérez Redrado,Intervención del INDEC,Sin Dato,Sin Dato,Sin Dato
2007-09-06,3.215,3.16,1.7405,Miguel Peirano,Hernán Martín Pérez Redrado,Intervención del INDEC,Sin Dato,Sin Dato,Sin Dato
2007-09-07,3.215,3.16,1.7405,Miguel Peirano,Hernán Martín Pérez Redrado,Intervención del INDEC,Sin Dato,Sin Dato,Sin Dato
2007-09-10,3.205,3.16,1.4241,Miguel Peirano,Hernán Martín Pérez Redrado,Intervención del INDEC,Sin Dato,Sin Dato,Sin Dato
2007-09-11,3.205,3.15,1.746,Miguel Peirano,Hernán Martín Pérez Redrado,Intervención del INDEC,Sin Dato,Sin Dato,Sin Dato
2007-09-12,3.21,3.14,2.2293,Miguel Peirano,Hernán Martín Pérez Redrado,Intervención del INDEC,Sin Dato,Sin Dato,Sin Dato
2007-09-13,3.205,3.13,2.3962,Miguel Peirano,Hernán Martín Pérez Redrado,Intervención del INDEC,Sin Dato,Sin Dato,Sin Dato
2007-09-14,3.1975,3.13,2.1565,Miguel Peirano,Hernán Martín Pérez Redrado,Intervención del INDEC,Sin Dato,Sin Dato,Sin Dato
2007-09-17,3.1925,3.14,1.672,Miguel Peirano,Hernán Martín Pérez Redrado,Intervención del INDEC,Sin Dato,Sin Dato,Sin Dato
2007-09-18,3.1975,3.14,1.8312,Miguel Peirano,Hernán Martín Pérez Redrado,Intervención del INDEC,Sin Dato,Sin Dato,Sin Dato
2007-09-19,3.1975,3.13,2.1565,Miguel Peirano,Hernán Martín Pérez Redrado,Intervención del INDEC,Sin Dato,Sin Dato,Sin Dato
2007-09-20,3.2,3.13,2.2364,Miguel Peirano,Hernán Martín Pérez Redrado,Intervención del INDEC,Sin Dato,Sin Dato,Sin Dato
2007-09-21,3.1925,3.14,1.672,Miguel Peirano,Hernán Martín Pérez Redrado,Intervención del INDEC,Sin Dato,Sin Dato,Sin Dato
2007-09-24,3.1875,3.15,1.1905,Miguel Peirano,Hernán Martín Pérez Redrado,Intervención del INDEC,Sin Dato,Sin Dato,Sin Dato
2007-09-25,3.195,3.15,1.4286,Miguel Peirano,Hernán Martín Pérez Redrado,Intervención del INDEC,Sin Dato,Sin Dato,Sin Dato
2007-09-26,3.195,3.15,1.4286,Miguel Peirano,Hernán Martín Pérez Redrado,Intervención del INDEC,Sin Dato,Sin Dato,Sin Dato
2007-09-27,3.1975,3.15,1.5079,Miguel Peirano,Hernán Martín Pérez Redrado,Intervención del INDEC,Sin Dato,Sin Dato,Sin Dato
2007-09-28,3.195,3.15,1.4286,Miguel Peirano,Hernán Martín Pérez Redrado,Intervención del INDEC,Sin Dato,Sin Dato,Sin Dato
2007-10-01,3.1875,3.15,1.1905,Miguel Peirano,Hernán Martín Pérez Redrado,Intervención del INDEC,Sin Dato,Sin Dato,Sin Dato
2007-10-02,3.1875,3.15,1.1905,Miguel Peirano,Hernán Martín Pérez Redrado,Intervención del INDEC,Sin Dato,Sin Dato,Sin Dato
2007-10-03,3.195,3.15,1.4286,Miguel Peirano,Hernán Martín Pérez Redrado,Intervención del INDEC,Sin Dato,Sin Dato,Sin Dato
2007-10-04,3.1975,3.15,1.5079,Miguel Peirano,Hernán Martín Pérez Redrado,Intervención del INDEC,Sin Dato,Sin Dato,Sin Dato
2007-10-05,3.1925,3.16,1.0285,Miguel Peirano,Hernán Martín Pérez Redrado,Intervención del INDEC,Sin Dato,Sin Dato,Sin Dato
2007-10-08,3.19,3.16,0.9494,Miguel Peirano,Hernán Martín Pérez Redrado,Intervención del INDEC,Sin Dato,Sin Dato,Sin Dato
2007-10-09,3.1975,3.16,1.1867,Miguel Peirano,Hernán Martín Pérez Redrado,Intervención del INDEC,Sin Dato,Sin Dato,Sin Dato
2007-10-10,3.2,3.16,1.2658,Miguel Peirano,Hernán Martín Pérez Redrado,Intervención del INDEC,Sin Dato,Sin Dato,Sin Dato
2007-10-11,3.2,3.16,1.2658,Miguel Peirano,Hernán Martín Pérez Redrado,Intervención del INDEC,Sin Dato,Sin Dato,Sin Dato
2007-10-12,3.205,3.16,1.4241,Miguel Peirano,Hernán Martín Pérez Redrado,Intervención del INDEC,Sin Dato,Sin Dato,Sin Dato
2007-10-15,3.205,0.0,0.0,Miguel Peirano,Hernán Martín Pérez Redrado,Intervención del INDEC,Sin Dato,Sin Dato,Sin Dato
2007-10-16,3.2025,3.16,1.3449,Miguel Peirano,Hernán Martín Pérez Redrado,Intervención del INDEC,Sin Dato,Sin Dato,Sin Dato
2007-10-17,3.2075,3.16,1.5032,Miguel Peirano,Hernán Martín Pérez Redrado,Intervención del INDEC,Sin Dato,Sin Dato,Sin Dato
2007-10-18,3.225,3.16,2.057,Miguel Peirano,Hernán Martín Pérez Redrado,Intervención del INDEC,Sin Dato,Sin Dato,Sin Dato
2007-10-19,3.2075,3.16,1.5032,Miguel Peirano,Hernán Martín Pérez Redrado,Intervención del INDEC,Sin Dato,Sin Dato,Sin Dato
2007-10-22,3.21,3.17,1.2618,Miguel Peirano,Hernán Martín Pérez Redrado,Intervención del INDEC,Sin Dato,Sin Dato,Sin Dato
2007-10-23,3.22,3.17,1.5773,Miguel Peirano,Hernán Martín Pérez Redrado,Intervención del INDEC,Sin Dato,Sin Dato,Sin Dato
2007-10-24,3.23,3.18,1.5723,Miguel Peirano,Hernán Martín Pérez Redrado,Intervención del INDEC,Sin Dato,Sin Dato,Sin Dato
2007-10-25,3.225,3.18,1.4151,Miguel Peirano,Hernán Martín Pérez Redrado,Intervención del INDEC,Sin Dato,Sin Dato,Sin Dato
2007-10-26,3.215,3.17,1.4196,Miguel Peirano,Hernán Martín Pérez Redrado,Intervención del INDEC,Sin Dato,Sin Dato,Sin Dato
2007-10-29,3.1975,3.16,1.1867,Miguel Peirano,Hernán Martín Pérez Redrado,Intervención del INDEC,Sin Dato,Sin Dato,Sin Dato
2007-10-30,3.1925,3.15,1.3492,Miguel Peirano,Hernán Martín Pérez Redrado,Intervención del INDEC,Sin Dato,Sin Dato,Sin Dato
2007-10-31,3.1925,3.15,1.3492,Miguel Peirano,Hernán Martín Pérez Redrado,Intervención del INDEC,Sin Dato,Sin Dato,Sin Dato
2007-11-01,3.185,3.14,1.4331,Miguel Peirano,Hernán Martín Pérez Redrado,Intervención del INDEC,Sin Dato,Sin Dato,Sin Dato
2007-11-02,3.17,3.13,1.278,Miguel Peirano,Hernán Martín Pérez Redrado,Intervención del INDEC,Sin Dato,Sin Dato,Sin Dato
2007-11-05,3.165,3.13,1.1182,Miguel Peirano,Hernán Martín Pérez Redrado,Intervención del INDEC,Sin Dato,Sin Dato,Sin Dato
2007-11-06,3.165,0.0,0.0,Miguel Peirano,Hernán Martín Pérez Redrado,Intervención del INDEC,Sin Dato,Sin Dato,Sin Dato
2007-11-07,3.1625,3.13,1.0383,Miguel Peirano,Hernán Martín Pérez Redrado,Intervención del INDEC,Sin Dato,Sin Dato,Sin Dato
2007-11-08,3.1575,3.12,1.2019,Miguel Peirano,Hernán Martín Pérez Redrado,Intervención del INDEC,Sin Dato,Sin Dato,Sin Dato
2007-11-09,3.165,3.13,1.1182,Miguel Peirano,Hernán Martín Pérez Redrado,Intervención del INDEC,Sin Dato,Sin Dato,Sin Dato
2007-11-12,3.1575,3.13,0.8786,Miguel Peirano,Hernán Martín Pérez Redrado,Intervención del INDEC,Sin Dato,Sin Dato,Sin Dato
2007-11-13,3.1625,3.13,1.0383,Miguel Peirano,Hernán Martín Pérez Redrado,Intervención del INDEC,Sin Dato,Sin Dato,Sin Dato
2007-11-14,3.1625,3.13,1.0383,Miguel Peirano,Hernán Martín Pérez Redrado,Intervención del INDEC,Sin Dato,Sin Dato,Sin Dato
2007-11-15,3.1575,3.13,0.8786,Miguel Peirano,Hernán Martín Pérez Redrado,Intervención del INDEC,Sin Dato,Sin Dato,Sin Dato
2007-11-16,3.155,3.13,0.7987,Miguel Peirano,Hernán Martín Pérez Redrado,Intervención del INDEC,Sin Dato,Sin Dato,Sin Dato
2007-11-19,3.1525,3.13,0.7188,Miguel Peirano,Hernán Martín Pérez Redrado,Intervención del INDEC,Sin Dato,Sin Dato,Sin Dato
2007-11-20,3.1575,3.13,0.8786,Miguel Peirano,Hernán Martín Pérez Redrado,Intervención del INDEC,Sin Dato,Sin Dato,Sin Dato
2007-11-21,3.1625,3.14,0.7166,Miguel Peirano,Hernán Martín Pérez Redrado,Intervención del INDEC,Sin Dato,Sin Dato,Sin Dato
2007-11-22,3.1675,3.14,0.8758,Miguel Peirano,Hernán Martín Pérez Redrado,Intervención del INDEC,Sin Dato,Sin Dato,Sin Dato
2007-11-23,3.17,3.14,0.9554,Miguel Peirano,Hernán Martín Pérez Redrado,Intervención del INDEC,Sin Dato,Sin Dato,Sin Dato
2007-11-26,3.165,3.14,0.7962,Miguel Peirano,Hernán Martín Pérez Redrado,Intervención del INDEC,Sin Dato,Sin Dato,Sin Dato
2007-11-27,3.17,3.15,0.6349,Miguel Peirano,Hernán Martín Pérez Redrado,Intervención del INDEC,Sin Dato,Sin Dato,Sin Dato
2007-11-28,3.1675,3.15,0.5556,Miguel Peirano,Hernán Martín Pérez Redrado,Intervención del INDEC,Sin Dato,Sin Dato,Sin Dato
2007-11-29,3.1625,3.15,0.3968,Miguel Peirano,Hernán Martín Pérez Redrado,Intervención del INDEC,Sin Dato,Sin Dato,Sin Dato
2007-11-30,3.1575,3.14,0.5573,Miguel Peirano,Hernán Martín Pérez Redrado,Intervención del INDEC,Sin Dato,Sin Dato,Sin Dato
2007-12-03,3.15,3.14,0.3185,Miguel Peirano,Hernán Martín Pérez Redrado,Intervención del INDEC,Sin Dato,Sin Dato,Sin Dato
2007-12-04,3.155,3.14,0.4777,Miguel Peirano,Hernán Martín Pérez Redrado,Intervención del INDEC,Sin Dato,Sin Dato,Sin Dato
2007-12-05,3.1575,3.13,0.8786,Miguel Peirano,Hernán Martín Pérez Redrado,Intervención del INDEC,Sin Dato,Sin Dato,Sin Dato
2007-12-06,3.155,3.13,0.7987,Miguel Peirano,Hernán Martín Pérez Redrado,Intervención del INDEC,Sin Dato,Sin Dato,Sin Dato
2007-12-07,3.1525,3.13,0.7188,Miguel Peirano,Hernán Martín Pérez Redrado,Intervención del INDEC,Sin Dato,Sin Dato,Sin Dato
2007-12-10,3.1525,3.14,0.3981,Martín Lousteau,Hernán Martín Pérez Redrado,Intervención del INDEC,Sin Dato,Sin Dato,Sin Dato
2007-12-10,3.1525,3.14,0.3981,Martín Lousteau,Hernán Martín Pérez Redrado,Intervención del INDEC,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2007-12-11,3.1475,3.14,0.2389,Martín Lousteau,Hernán Martín Pérez Redrado,Intervención del INDEC,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2007-12-12,3.1475,3.14,0.2389,Martín Lousteau,Hernán Martín Pérez Redrado,Intervención del INDEC,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2007-12-13,3.165,3.14,0.7962,Martín Lousteau,Hernán Martín Pérez Redrado,Intervención del INDEC,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2007-12-14,3.1675,3.14,0.8758,Martín Lousteau,Hernán Martín Pérez Redrado,Intervención del INDEC,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2007-12-17,3.165,3.14,0.7962,Martín Lousteau,Hernán Martín Pérez Redrado,Intervención del INDEC,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2007-12-18,3.16,3.14,0.6369,Martín Lousteau,Hernán Martín Pérez Redrado,Intervención del INDEC,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2007-12-19,3.16,3.14,0.6369,Martín Lousteau,Hernán Martín Pérez Redrado,Intervención del INDEC,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2007-12-20,3.16,3.13,0.9585,Martín Lousteau,Hernán Martín Pérez Redrado,Intervención del INDEC,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2007-12-21,3.155,3.14,0.4777,Martín Lousteau,Hernán Martín Pérez Redrado,Intervención del INDEC,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2007-12-24,3.155,0.0,0.0,Martín Lousteau,Hernán Martín Pérez Redrado,Intervención del INDEC,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2007-12-25,3.155,0.0,0.0,Martín Lousteau,Hernán Martín Pérez Redrado,Intervención del INDEC,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2007-12-26,3.1675,3.14,0.8758,Martín Lousteau,Hernán Martín Pérez Redrado,Intervención del INDEC,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2007-12-27,3.1725,3.15,0.7143,Martín Lousteau,Hernán Martín Pérez Redrado,Intervención del INDEC,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2007-12-28,3.1725,3.15,0.7143,Martín Lousteau,Hernán Martín Pérez Redrado,Intervención del INDEC,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2007-12-31,3.1725,0.0,0.0,Martín Lousteau,Hernán Martín Pérez Redrado,Intervención del INDEC,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2008-01-01,3.1725,0.0,0.0,Martín Lousteau,Hernán Martín Pérez Redrado,Intervención del INDEC,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2008-01-02,3.165,3.15,0.4762,Martín Lousteau,Hernán Martín Pérez Redrado,Intervención del INDEC,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2008-01-03,3.1725,3.14,1.035,Martín Lousteau,Hernán Martín Pérez Redrado,Intervención del INDEC,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2008-01-04,3.1725,3.14,1.035,Martín Lousteau,Hernán Martín Pérez Redrado,Intervención del INDEC,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2008-01-07,3.175,3.14,1.1146,Martín Lousteau,Hernán Martín Pérez Redrado,Intervención del INDEC,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2008-01-08,3.175,3.13,1.4377,Martín Lousteau,Hernán Martín Pérez Redrado,Intervención del INDEC,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2008-01-09,3.1725,3.13,1.3578,Martín Lousteau,Hernán Martín Pérez Redrado,Intervención del INDEC,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2008-01-10,3.1725,3.13,1.3578,Martín Lousteau,Hernán Martín Pérez Redrado,Intervención del INDEC,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2008-01-11,3.17,3.13,1.278,Martín Lousteau,Hernán Martín Pérez Redrado,Intervención del INDEC,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2008-01-14,3.175,3.13,1.4377,Martín Lousteau,Hernán Martín Pérez Redrado,Intervención del INDEC,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2008-01-15,3.1725,3.14,1.035,Martín Lousteau,Hernán Martín Pérez Redrado,Intervención del INDEC,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2008-01-16,3.1725,3.14,1.035,Martín Lousteau,Hernán Martín Pérez Redrado,Intervención del INDEC,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2008-01-17,3.18,3.15,0.9524,Martín Lousteau,Hernán Martín Pérez Redrado,Intervención del INDEC,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2008-01-18,3.18,3.15,0.9524,Martín Lousteau,Hernán Martín Pérez Redrado,Intervención del INDEC,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2008-01-21,3.185,3.16,0.7911,Martín Lousteau,Hernán Martín Pérez Redrado,Intervención del INDEC,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2008-01-22,3.185,3.16,0.7911,Martín Lousteau,Hernán Martín Pérez Redrado,Intervención del INDEC,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2008-01-23,3.1875,3.16,0.8703,Martín Lousteau,Hernán Martín Pérez Redrado,Intervención del INDEC,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2008-01-24,3.185,3.15,1.1111,Martín Lousteau,Hernán Martín Pérez Redrado,Intervención del INDEC,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2008-01-25,3.18,3.15,0.9524,Martín Lousteau,Hernán Martín Pérez Redrado,Intervención del INDEC,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2008-01-28,3.185,3.15,1.1111,Martín Lousteau,Hernán Martín Pérez Redrado,Intervención del INDEC,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2008-01-29,3.18,3.15,0.9524,Martín Lousteau,Hernán Martín Pérez Redrado,Intervención del INDEC,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2008-01-30,3.1725,3.15,0.7143,Martín Lousteau,Hernán Martín Pérez Redrado,Intervención del INDEC,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2008-01-31,3.1725,3.16,0.3956,Martín Lousteau,Hernán Martín Pérez Redrado,Intervención del INDEC,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2008-02-01,3.17,3.15,0.6349,Martín Lousteau,Hernán Martín Pérez Redrado,Intervención del INDEC,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2008-02-04,3.17,3.15,0.6349,Martín Lousteau,Hernán Martín Pérez Redrado,Intervención del INDEC,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2008-02-05,3.1725,3.16,0.3956,Martín Lousteau,Hernán Martín Pérez Redrado,Intervención del INDEC,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2008-02-06,3.18,3.17,0.3155,Martín Lousteau,Hernán Martín Pérez Redrado,Intervención del INDEC,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2008-02-07,3.175,3.17,0.1577,Martín Lousteau,Hernán Martín Pérez Redrado,Intervención del INDEC,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2008-02-08,3.17,3.17,0.0,Martín Lousteau,Hernán Martín Pérez Redrado,Intervención del INDEC,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2008-02-11,3.1675,3.17,-0.0789,Martín Lousteau,Hernán Martín Pérez Redrado,Intervención del INDEC,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2008-02-12,3.1725,3.16,0.3956,Martín Lousteau,Hernán Martín Pérez Redrado,Intervención del INDEC,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2008-02-13,3.18,3.16,0.6329,Martín Lousteau,Hernán Martín Pérez Redrado,Intervención del INDEC,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2008-02-14,3.1775,3.15,0.873,Martín Lousteau,Hernán Martín Pérez Redrado,Intervención del INDEC,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2008-02-15,3.1775,3.15,0.873,Martín Lousteau,Hernán Martín Pérez Redrado,Intervención del INDEC,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2008-02-18,3.175,3.15,0.7937,Martín Lousteau,Hernán Martín Pérez Redrado,Intervención del INDEC,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2008-02-19,3.175,3.15,0.7937,Martín Lousteau,Hernán Martín Pérez Redrado,Intervención del INDEC,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2008-02-20,3.1825,3.15,1.0317,Martín Lousteau,Hernán Martín Pérez Redrado,Intervención del INDEC,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2008-02-21,3.1825,3.15,1.0317,Martín Lousteau,Hernán Martín Pérez Redrado,Intervención del INDEC,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2008-02-22,3.1775,3.15,0.873,Martín Lousteau,Hernán Martín Pérez Redrado,Intervención del INDEC,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2008-02-25,3.175,3.16,0.4747,Martín Lousteau,Hernán Martín Pérez Redrado,Intervención del INDEC,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2008-02-26,3.1775,3.16,0.5538,Martín Lousteau,Hernán Martín Pérez Redrado,Intervención del INDEC,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2008-02-27,3.185,3.16,0.7911,Martín Lousteau,Hernán Martín Pérez Redrado,Intervención del INDEC,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2008-02-28,3.1875,3.16,0.8703,Martín Lousteau,Hernán Martín Pérez Redrado,Intervención del INDEC,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2008-02-29,3.185,3.16,0.7911,Martín Lousteau,Hernán Martín Pérez Redrado,Intervención del INDEC,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2008-03-03,3.175,3.16,0.4747,Martín Lousteau,Hernán Martín Pérez Redrado,Intervención del INDEC,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2008-03-04,3.1725,3.16,0.3956,Martín Lousteau,Hernán Martín Pérez Redrado,Intervención del INDEC,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2008-03-05,3.1775,3.15,0.873,Martín Lousteau,Hernán Martín Pérez Redrado,Intervención del INDEC,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2008-03-06,3.175,3.15,0.7937,Martín Lousteau,Hernán Martín Pérez Redrado,Intervención del INDEC,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2008-03-07,3.1725,3.15,0.7143,Martín Lousteau,Hernán Martín Pérez Redrado,Intervención del INDEC,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2008-03-10,3.1725,3.16,0.3956,Martín Lousteau,Hernán Martín Pérez Redrado,Intervención del INDEC,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2008-03-11,3.1725,3.15,0.7143,Martín Lousteau,Hernán Martín Pérez Redrado,Intervención del INDEC,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2008-03-12,3.1725,3.15,0.7143,Martín Lousteau,Hernán Martín Pérez Redrado,Intervención del INDEC,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2008-03-13,3.18,3.15,0.9524,Martín Lousteau,Hernán Martín Pérez Redrado,Intervención del INDEC,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2008-03-14,3.185,3.14,1.4331,Martín Lousteau,Hernán Martín Pérez Redrado,Intervención del INDEC,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2008-03-17,3.185,3.15,1.1111,Martín Lousteau,Hernán Martín Pérez Redrado,Intervención del INDEC,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2008-03-18,3.185,3.15,1.1111,Martín Lousteau,Hernán Martín Pérez Redrado,Intervención del INDEC,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2008-03-19,3.175,3.15,0.7937,Martín Lousteau,Hernán Martín Pérez Redrado,Intervención del INDEC,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2008-03-20,3.175,0.0,0.0,Martín Lousteau,Hernán Martín Pérez Redrado,Intervención del INDEC,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2008-03-21,3.175,0.0,0.0,Martín Lousteau,Hernán Martín Pérez Redrado,Intervención del INDEC,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2008-03-24,3.175,0.0,0.0,Martín Lousteau,Hernán Martín Pérez Redrado,Intervención del INDEC,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2008-03-25,3.1775,3.16,0.5538,Martín Lousteau,Hernán Martín Pérez Redrado,Intervención del INDEC,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2008-03-26,3.1925,3.17,0.7098,Martín Lousteau,Hernán Martín Pérez Redrado,Intervención del INDEC,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2008-03-27,3.1975,3.17,0.8675,Martín Lousteau,Hernán Martín Pérez Redrado,Intervención del INDEC,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2008-03-28,3.185,3.16,0.7911,Martín Lousteau,Hernán Martín Pérez Redrado,Intervención del INDEC,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2008-03-31,3.1875,3.17,0.5521,Martín Lousteau,Hernán Martín Pérez Redrado,Intervención del INDEC,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
